Thrust,airspeed,RPM,Torque
4.848644189088,10.416014734414,4000,1.52013969795918
4.451629769424,10.997165771098,4000,1.44797816326531
4.046168234448,11.5783168077821,4000,1.36917017142857
3.628036026504,12.1594678444661,4000,1.27991774693878
3.201456703248,12.7406188811501,4000,1.17927139591837
2.76643026468,13.3217699178342,4000,1.06723111836735
2.3229567108,13.9029209545182,4000,0.947594889795918
1.871036041608,14.4840719912023,4000,0.819413216326531
1.410668257104,15.0652230278863,4000,0.681736604081633
0.946076914944,15.6463740645703,4000,0.537413534693877
0.477262015128,16.2275251012544,4000,0.393090465306122
0,16.8086761379384,4000,0.257312840816327
15.018971024736,0,5000,2.71460299591837
14.812016699592,0.715262814380359,5000,2.7449868
14.583944586168,1.43052562876072,5000,2.77347161632653
14.334754684464,2.19049236903985,5000,2.79815845714286
